date,parameter,unit,value
2016-11-28,StrGlo,W/m2,68.27000
2016-11-29,RainDur,min,0.00000
2016-11-29,T,°C,-0.29000
2016-11-29,p,hPa,977.68000
2016-11-29,T_max_h1,°C,2.15000
2016-11-29,StrGlo,W/m2,54.63000
2016-11-30,RainDur,min,0.15000
2016-11-30,T,°C,0.91000
2016-11-30,p,hPa,981.63000
2016-11-30,T_max_h1,°C,5.25000
2016-11-30,StrGlo,W/m2,68.48000
2016-12-01,RainDur,min,0.00000
2016-12-01,T,°C,2.10000
2016-12-01,p,hPa,976.93000
2016-12-01,T_max_h1,°C,6.85000
2016-12-01,StrGlo,W/m2,58.04000
2016-12-02,RainDur,min,0.00000
2016-12-02,T,°C,2.35000
2016-12-02,p,hPa,970.98000
2016-12-02,T_max_h1,°C,6.14000
2016-12-02,StrGlo,W/m2,76.80000
2016-12-03,RainDur,min,0.00000
2016-12-03,T,°C,3.35000
2016-12-03,p,hPa,969.20000
2016-12-03,T_max_h1,°C,3.86000
2016-12-03,StrGlo,W/m2,14.93000
2016-12-04,RainDur,min,0.00000
2016-12-04,T,°C,2.07000
2016-12-04,p,hPa,973.42000
2016-12-04,T_max_h1,°C,4.52000
2016-12-04,StrGlo,W/m2,57.48000
2016-12-05,RainDur,min,0.00000
2016-12-05,T,°C,0.77000
2016-12-05,p,hPa,976.22000
2016-12-05,T_max_h1,°C,2.64000
2016-12-05,StrGlo,W/m2,38.80000
2016-12-06,RainDur,min,0.00000
2016-12-06,T,°C,1.29000
2016-12-06,p,hPa,978.94000
2016-12-06,T_max_h1,°C,5.28000
2016-12-06,StrGlo,W/m2,69.43000
2016-12-07,RainDur,min,0.00000
2016-12-07,T,°C,-0.40000
2016-12-07,p,hPa,982.48000
2016-12-07,T_max_h1,°C,0.52000
2016-12-07,StrGlo,W/m2,23.09000
2016-12-08,RainDur,min,0.00000
2016-12-08,T,°C,1.74000
2016-12-08,p,hPa,983.20000
2016-12-08,T_max_h1,°C,6.03000
2016-12-08,StrGlo,W/m2,59.64000
2016-12-09,RainDur,min,0.00000
2016-12-09,T,°C,2.38000
2016-12-09,p,hPa,981.28000
2016-12-09,T_max_h1,°C,7.28000
2016-12-09,StrGlo,W/m2,63.46000
2016-12-10,RainDur,min,0.00000
2016-12-10,T,°C,2.34000
2016-12-10,p,hPa,976.49000
2016-12-10,T_max_h1,°C,7.56000
2016-12-10,StrGlo,W/m2,66.61000
2016-12-11,RainDur,min,26.93000
2016-12-11,T,°C,2.31000
2016-12-11,p,hPa,973.93000
2016-12-11,T_max_h1,°C,5.41000
2016-12-11,StrGlo,W/m2,23.40000
2016-12-12,RainDur,min,0.00000
2016-12-12,T,°C,3.25000
2016-12-12,p,hPa,974.86000
2016-12-12,T_max_h1,°C,5.30000
2016-12-12,StrGlo,W/m2,65.33000
2016-12-13,RainDur,min,0.00000
2016-12-13,T,°C,0.29000
2016-12-13,p,hPa,975.58000
2016-12-13,T_max_h1,°C,2.04000
2016-12-13,StrGlo,W/m2,23.01000
2016-12-14,RainDur,min,0.00000
2016-12-14,T,°C,1.02000
2016-12-14,p,hPa,974.06000
2016-12-14,T_max_h1,°C,3.45000
2016-12-14,StrGlo,W/m2,42.32000
2016-12-15,RainDur,min,0.00000
2016-12-15,T,°C,-0.48000
2016-12-15,p,hPa,975.13000
2016-12-15,T_max_h1,°C,0.27000
2016-12-15,StrGlo,W/m2,18.98000
2016-12-16,RainDur,min,0.00000
2016-12-16,T,°C,0.25000
2016-12-16,p,hPa,978.19000
2016-12-16,T_max_h1,°C,0.91000
2016-12-16,StrGlo,W/m2,13.60000
2016-12-17,RainDur,min,0.00000
2016-12-17,T,°C,0.78000
2016-12-17,p,hPa,985.36000
2016-12-17,T_max_h1,°C,1.96000
2016-12-17,StrGlo,W/m2,32.01000
2016-12-18,RainDur,min,6.93000
2016-12-18,T,°C,1.03000
2016-12-18,p,hPa,982.30000
2016-12-18,T_max_h1,°C,2.58000
2016-12-18,StrGlo,W/m2,52.27000
2016-12-19,RainDur,min,6.78000
2016-12-19,T,°C,2.44000
2016-12-19,p,hPa,972.81000
2016-12-19,T_max_h1,°C,3.83000
2016-12-19,StrGlo,W/m2,41.75000
2016-12-20,RainDur,min,0.00000
2016-12-20,T,°C,1.23000
2016-12-20,p,hPa,970.64000
2016-12-20,T_max_h1,°C,2.32000
2016-12-20,StrGlo,W/m2,29.53000
2016-12-21,RainDur,min,0.00000
2016-12-21,T,°C,0.88000
2016-12-21,p,hPa,977.33000
2016-12-21,T_max_h1,°C,2.12000
2016-12-21,StrGlo,W/m2,21.97000
2016-12-22,RainDur,min,0.00000
2016-12-22,T,°C,1.00000
2016-12-22,p,hPa,980.75000
2016-12-22,T_max_h1,°C,3.20000
2016-12-22,StrGlo,W/m2,34.87000
2016-12-23,RainDur,min,0.33000
2016-12-23,T,°C,3.74000
2016-12-23,p,hPa,982.68000
2016-12-23,T_max_h1,°C,5.57000
2016-12-23,StrGlo,W/m2,26.77000
2016-12-24,RainDur,min,42.78000
2016-12-24,T,°C,6.42000
2016-12-24,p,hPa,981.33000
2016-12-24,T_max_h1,°C,8.23000
2016-12-24,StrGlo,W/m2,26.95000
2016-12-25,RainDur,min,18.38000
2016-12-25,T,°C,7.52000
2016-12-25,p,hPa,980.69000
2016-12-25,T_max_h1,°C,9.28000
2016-12-25,StrGlo,W/m2,36.87000
2016-12-26,RainDur,min,48.15000
2016-12-26,T,°C,5.82000
2016-12-26,p,hPa,981.12000
2016-12-26,T_max_h1,°C,8.06000
2016-12-26,StrGlo,W/m2,61.26000
2016-12-27,RainDur,min,0.00000
2016-12-27,T,°C,4.87000
2016-12-27,p,hPa,988.64000
2016-12-27,T_max_h1,°C,6.96000
2016-12-27,StrGlo,W/m2,62.58000
2016-12-28,RainDur,min,0.00000
2016-12-28,T,°C,1.35000
2016-12-28,p,hPa,989.91000
2016-12-28,T_max_h1,°C,4.97000
2016-12-28,StrGlo,W/m2,67.91000
2016-12-29,RainDur,min,
2016-12-29,T,°C,
2016-12-29,p,hPa,
2016-12-29,T_max_h1,°C,
2016-12-29,StrGlo,W/m2,
2016-12-30,RainDur,min,0.00000
2016-12-30,T,°C,0.45000
2016-12-30,p,hPa,985.53000
2016-12-30,T_max_h1,°C,1.10000
2016-12-30,StrGlo,W/m2,21.30000
2016-12-31,RainDur,min,0.00000
2016-12-31,T,°C,-0.82000
2016-12-31,p,hPa,981.98000
2016-12-31,T_max_h1,°C,-0.03000
2016-12-31,StrGlo,W/m2,21.16000
2017-01-01,RainDur,min,0.00000
2017-01-01,T,°C,-1.44000
2017-01-01,p,hPa,972.37000
2017-01-01,T_max_h1,°C,1.00000
2017-01-01,StrGlo,W/m2,47.07000
2017-01-02,RainDur,min,214.63000
2017-01-02,T,°C,-0.45000
2017-01-02,p,hPa,971.10000
2017-01-02,T_max_h1,°C,1.65000
2017-01-02,StrGlo,W/m2,36.53000
2017-01-03,RainDur,min,3.07000
2017-01-03,T,°C,-1.42000
2017-01-03,p,hPa,975.05000
2017-01-03,T_max_h1,°C,0.37000
2017-01-03,StrGlo,W/m2,9.87000
2017-01-04,RainDur,min,115.87000
2017-01-04,T,°C,0.42000
2017-01-04,p,hPa,969.58000
2017-01-04,T_max_h1,°C,1.83000
2017-01-04,StrGlo,W/m2,5.66000
2017-01-05,RainDur,min,70.42000
2017-01-05,T,°C,-0.93000
2017-01-05,p,hPa,974.29000
2017-01-05,T_max_h1,°C,0.87000
2017-01-05,StrGlo,W/m2,23.26000
2017-01-06,RainDur,min,0.00000
2017-01-06,T,°C,-5.70000
2017-01-06,p,hPa,983.80000
2017-01-06,T_max_h1,°C,-3.87000
2017-01-06,StrGlo,W/m2,74.99000
2017-01-07,RainDur,min,0.07000
2017-01-07,T,°C,-6.50000
2017-01-07,p,hPa,981.54000
2017-01-07,T_max_h1,°C,-2.65000
2017-01-07,StrGlo,W/m2,41.93000
2017-01-08,RainDur,min,586.38000
2017-01-08,T,°C,-1.13000
2017-01-08,p,hPa,978.10000
2017-01-08,T_max_h1,°C,0.40000
2017-01-08,StrGlo,W/m2,12.87000
2017-01-09,RainDur,min,0.00000
2017-01-09,T,°C,-0.04000
2017-01-09,p,hPa,974.75000
2017-01-09,T_max_h1,°C,0.80000
2017-01-09,StrGlo,W/m2,11.58000
2017-01-10,RainDur,min,706.15000
2017-01-10,T,°C,0.00000
2017-01-10,p,hPa,961.56000
2017-01-10,T_max_h1,°C,1.14000
2017-01-10,StrGlo,W/m2,14.29000
2017-01-11,RainDur,min,266.92000
2017-01-11,T,°C,2.57000
2017-01-11,p,hPa,964.44000
2017-01-11,T_max_h1,°C,4.55000
2017-01-11,StrGlo,W/m2,42.71000
2017-01-12,RainDur,min,359.77000
2017-01-12,T,°C,5.21000
2017-01-12,p,hPa,961.82000
2017-01-12,T_max_h1,°C,6.25000
2017-01-12,StrGlo,W/m2,25.75000
2017-01-13,RainDur,min,161.38000
2017-01-13,T,°C,1.83000
2017-01-13,p,hPa,955.38000
2017-01-13,T_max_h1,°C,6.02000
2017-01-13,StrGlo,W/m2,32.57000
2017-01-14,RainDur,min,182.27000
2017-01-14,T,°C,0.42000
2017-01-14,p,hPa,963.05000
2017-01-14,T_max_h1,°C,1.09000
2017-01-14,StrGlo,W/m2,14.89000
2017-01-15,RainDur,min,99.02000
2017-01-15,T,°C,-0.76000
2017-01-15,p,hPa,969.43000
2017-01-15,T_max_h1,°C,0.55000
2017-01-15,StrGlo,W/m2,36.50000
2017-01-16,RainDur,min,76.12000
2017-01-16,T,°C,-2.10000
2017-01-16,p,hPa,970.46000
2017-01-16,T_max_h1,°C,-0.99000
2017-01-16,StrGlo,W/m2,48.18000
2017-01-17,RainDur,min,6.30000
2017-01-17,T,°C,-3.40000
2017-01-17,p,hPa,974.91000
2017-01-17,T_max_h1,°C,-2.90000
2017-01-17,StrGlo,W/m2,23.09000
2017-01-18,RainDur,min,1.32000
2017-01-18,T,°C,-3.52000
2017-01-18,p,hPa,977.19000
2017-01-18,T_max_h1,°C,-2.76000
2017-01-18,StrGlo,W/m2,18.99000
2017-01-19,RainDur,min,0.00000
2017-01-19,T,°C,-3.76000
2017-01-19,p,hPa,978.63000
2017-01-19,T_max_h1,°C,-3.18000
2017-01-19,StrGlo,W/m2,20.46000
2017-01-20,RainDur,min,0.00000
2017-01-20,T,°C,-4.35000
2017-01-20,p,hPa,978.59000
2017-01-20,T_max_h1,°C,-3.82000
2017-01-20,StrGlo,W/m2,21.30000
2017-01-21,RainDur,min,0.00000
2017-01-21,T,°C,-4.52000
2017-01-21,p,hPa,976.76000
2017-01-21,T_max_h1,°C,-3.30000
2017-01-21,StrGlo,W/m2,30.08000
2017-01-22,RainDur,min,0.00000
2017-01-22,T,°C,-4.82000
2017-01-22,p,hPa,973.14000
2017-01-22,T_max_h1,°C,-3.63000
2017-01-22,StrGlo,W/m2,37.16000
2017-01-23,RainDur,min,0.00000
2017-01-23,T,°C,-4.62000
2017-01-23,p,hPa,971.88000
2017-01-23,T_max_h1,°C,-3.37000
2017-01-23,StrGlo,W/m2,34.87000
2017-01-24,RainDur,min,7.40000
2017-01-24,T,°C,-4.77000
2017-01-24,p,hPa,973.32000
2017-01-24,T_max_h1,°C,-3.93000
2017-01-24,StrGlo,W/m2,14.70000
2017-01-25,RainDur,min,0.28000
2017-01-25,T,°C,-5.83000
2017-01-25,p,hPa,974.35000
2017-01-25,T_max_h1,°C,-5.41000
2017-01-25,StrGlo,W/m2,17.39000
2017-01-26,RainDur,min,0.00000
2017-01-26,T,°C,-5.11000
2017-01-26,p,hPa,972.45000
2017-01-26,T_max_h1,°C,-4.34000
2017-01-26,StrGlo,W/m2,29.06000
2017-01-27,RainDur,min,0.00000
2017-01-27,T,°C,-2.07000
2017-01-27,p,hPa,969.21000
2017-01-27,T_max_h1,°C,1.91000
2017-01-27,StrGlo,W/m2,86.63000
2017-01-28,RainDur,min,0.00000
2017-01-28,T,°C,0.96000
2017-01-28,p,hPa,968.50000
2017-01-28,T_max_h1,°C,5.77000
2017-01-28,StrGlo,W/m2,90.47000
2017-01-29,RainDur,min,0.00000
2017-01-29,T,°C,2.49000
2017-01-29,p,hPa,971.49000
2017-01-29,T_max_h1,°C,7.81000
2017-01-29,StrGlo,W/m2,94.57000
2017-01-30,RainDur,min,474.42000
2017-01-30,T,°C,3.19000
2017-01-30,p,hPa,967.41000
2017-01-30,T_max_h1,°C,6.57000
2017-01-30,StrGlo,W/m2,22.15000
2017-01-31,RainDur,min,1301.13000
2017-01-31,T,°C,6.50000
2017-01-31,p,hPa,965.14000
2017-01-31,T_max_h1,°C,8.09000
2017-01-31,StrGlo,W/m2,9.45000
2017-02-01,RainDur,min,625.02000
2017-02-01,T,°C,6.05000
2017-02-01,p,hPa,965.54000
2017-02-01,T_max_h1,°C,8.66000
2017-02-01,StrGlo,W/m2,47.63000
2017-02-02,RainDur,min,0.37000
2017-02-02,T,°C,4.88000
2017-02-02,p,hPa,961.61000
2017-02-02,T_max_h1,°C,7.26000
2017-02-02,StrGlo,W/m2,63.80000
2017-02-03,RainDur,min,107.07000
2017-02-03,T,°C,6.22000
2017-02-03,p,hPa,958.15000
2017-02-03,T_max_h1,°C,8.76000
2017-02-03,StrGlo,W/m2,68.09000
2017-02-04,RainDur,min,70.03000
2017-02-04,T,°C,5.70000
2017-02-04,p,hPa,954.44000
2017-02-04,T_max_h1,°C,7.97000
2017-02-04,StrGlo,W/m2,43.23000
2017-02-05,RainDur,min,581.30000
2017-02-05,T,°C,3.52000
2017-02-05,p,hPa,953.56000
2017-02-05,T_max_h1,°C,6.38000
2017-02-05,StrGlo,W/m2,22.95000
2017-02-06,RainDur,min,444.88000
2017-02-06,T,°C,3.16000
2017-02-06,p,hPa,963.32000
2017-02-06,T_max_h1,°C,5.18000
2017-02-06,StrGlo,W/m2,67.03000
2017-02-07,RainDur,min,435.40000
2017-02-07,T,°C,3.35000
2017-02-07,p,hPa,966.06000
2017-02-07,T_max_h1,°C,5.30000
2017-02-07,StrGlo,W/m2,52.41000
2017-02-08,RainDur,min,337.88000
2017-02-08,T,°C,3.29000
2017-02-08,p,hPa,967.70000
2017-02-08,T_max_h1,°C,4.56000
2017-02-08,StrGlo,W/m2,14.86000
2017-02-09,RainDur,min,0.00000
2017-02-09,T,°C,0.90000
2017-02-09,p,hPa,969.47000
2017-02-09,T_max_h1,°C,2.09000
2017-02-09,StrGlo,W/m2,30.55000
2017-02-10,RainDur,min,0.00000
2017-02-10,T,°C,1.78000
2017-02-10,p,hPa,967.50000
2017-02-10,T_max_h1,°C,3.88000
2017-02-10,StrGlo,W/m2,51.58000
2017-02-11,RainDur,min,0.00000
2017-02-11,T,°C,1.90000
2017-02-11,p,hPa,968.28000
2017-02-11,T_max_h1,°C,5.04000
2017-02-11,StrGlo,W/m2,71.70000
2017-02-12,RainDur,min,0.00000
2017-02-12,T,°C,1.92000
2017-02-12,p,hPa,971.37000
2017-02-12,T_max_h1,°C,4.92000
2017-02-12,StrGlo,W/m2,89.74000
2017-02-13,RainDur,min,0.00000
2017-02-13,T,°C,1.44000
2017-02-13,p,hPa,973.24000
2017-02-13,T_max_h1,°C,2.47000
2017-02-13,StrGlo,W/m2,45.47000
2017-02-14,RainDur,min,0.07000
2017-02-14,T,°C,2.48000
2017-02-14,p,hPa,977.48000
2017-02-14,T_max_h1,°C,6.11000
2017-02-14,StrGlo,W/m2,107.40000
2017-02-15,RainDur,min,0.00000
2017-02-15,T,°C,4.59000
2017-02-15,p,hPa,982.86000
2017-02-15,T_max_h1,°C,11.25000
2017-02-15,StrGlo,W/m2,124.81000
2017-02-16,RainDur,min,0.00000
2017-02-16,T,°C,6.80000
2017-02-16,p,hPa,980.33000
2017-02-16,T_max_h1,°C,12.93000
2017-02-16,StrGlo,W/m2,127.72000
2017-02-17,RainDur,min,515.58000
2017-02-17,T,°C,5.81000
2017-02-17,p,hPa,975.90000
2017-02-17,T_max_h1,°C,7.34000
2017-02-17,StrGlo,W/m2,19.18000
2017-02-18,RainDur,min,0.00000
2017-02-18,T,°C,4.34000
2017-02-18,p,hPa,974.34000
2017-02-18,T_max_h1,°C,8.29000
2017-02-18,StrGlo,W/m2,77.87000
2017-02-19,RainDur,min,0.00000
2017-02-19,T,°C,4.45000
2017-02-19,p,hPa,973.39000
2017-02-19,T_max_h1,°C,8.77000
2017-02-19,StrGlo,W/m2,116.27000
2017-02-20,RainDur,min,158.47000
2017-02-20,T,°C,8.02000
2017-02-20,p,hPa,972.70000
2017-02-20,T_max_h1,°C,11.18000
2017-02-20,StrGlo,W/m2,105.51000
2017-02-21,RainDur,min,167.93000
2017-02-21,T,°C,9.65000
2017-02-21,p,hPa,970.10000
2017-02-21,T_max_h1,°C,11.72000
2017-02-21,StrGlo,W/m2,51.02000
2017-02-22,RainDur,min,5.80000
2017-02-22,T,°C,10.40000
2017-02-22,p,hPa,966.84000
2017-02-22,T_max_h1,°C,13.23000
2017-02-22,StrGlo,W/m2,104.12000
2017-02-23,RainDur,min,11.78000
2017-02-23,T,°C,11.40000
2017-02-23,p,hPa,958.38000
2017-02-23,T_max_h1,°C,19.21000
2017-02-23,StrGlo,W/m2,142.07000
2017-02-24,RainDur,min,14.50000
2017-02-24,T,°C,6.64000
2017-02-24,p,hPa,962.95000
2017-02-24,T_max_h1,°C,11.44000
2017-02-24,StrGlo,W/m2,72.72000
2017-02-25,RainDur,min,0.00000
2017-02-25,T,°C,3.89000
2017-02-25,p,hPa,970.07000
2017-02-25,T_max_h1,°C,8.29000
2017-02-25,StrGlo,W/m2,120.98000
2017-02-26,RainDur,min,0.00000
2017-02-26,T,°C,6.56000
2017-02-26,p,hPa,967.04000
2017-02-26,T_max_h1,°C,11.86000
2017-02-26,StrGlo,W/m2,119.50000
2017-02-27,RainDur,min,0.00000
2017-02-27,T,°C,8.28000
2017-02-27,p,hPa,957.62000
2017-02-27,T_max_h1,°C,14.82000
2017-02-27,StrGlo,W/m2,139.57000
2017-02-28,RainDur,min,475.97000
2017-02-28,T,°C,5.39000
2017-02-28,p,hPa,950.39000
2017-02-28,T_max_h1,°C,9.48000
2017-02-28,StrGlo,W/m2,59.28000
2017-03-01,RainDur,min,332.35000
2017-03-01,T,°C,5.94000
2017-03-01,p,hPa,959.13000
2017-03-01,T_max_h1,°C,8.13000
2017-03-01,StrGlo,W/m2,73.04000
2017-03-02,RainDur,min,306.37000
2017-03-02,T,°C,8.24000
2017-03-02,p,hPa,965.06000
2017-03-02,T_max_h1,°C,10.90000
2017-03-02,StrGlo,W/m2,119.43000
2017-03-03,RainDur,min,0.00000
2017-03-03,T,°C,7.20000
2017-03-03,p,hPa,959.67000
2017-03-03,T_max_h1,°C,13.34000
2017-03-03,StrGlo,W/m2,131.92000
2017-03-04,RainDur,min,78.65000
2017-03-04,T,°C,8.74000
2017-03-04,p,hPa,946.66000
2017-03-04,T_max_h1,°C,17.70000
2017-03-04,StrGlo,W/m2,113.96000
2017-03-05,RainDur,min,254.30000
2017-03-05,T,°C,6.96000
2017-03-05,p,hPa,955.49000
2017-03-05,T_max_h1,°C,10.55000
2017-03-05,StrGlo,W/m2,105.12000
2017-03-06,RainDur,min,750.68000
2017-03-06,T,°C,5.29000
2017-03-06,p,hPa,955.08000
2017-03-06,T_max_h1,°C,7.25000
2017-03-06,StrGlo,W/m2,46.81000
2017-03-07,RainDur,min,245.37000
2017-03-07,T,°C,4.80000
2017-03-07,p,hPa,965.68000
2017-03-07,T_max_h1,°C,6.63000
2017-03-07,StrGlo,W/m2,67.59000
2017-03-08,RainDur,min,393.83000
2017-03-08,T,°C,5.27000
2017-03-08,p,hPa,972.29000
2017-03-08,T_max_h1,°C,7.55000
2017-03-08,StrGlo,W/m2,89.66000
2017-03-09,RainDur,min,851.86000
2017-03-09,T,°C,9.31000
2017-03-09,p,hPa,972.04000
2017-03-09,T_max_h1,°C,10.50000
2017-03-09,StrGlo,W/m2,34.63000
2017-03-10,RainDur,min,33.15000
2017-03-10,T,°C,10.09000
2017-03-10,p,hPa,974.31000
2017-03-10,T_max_h1,°C,13.57000
2017-03-10,StrGlo,W/m2,184.74000
2017-03-11,RainDur,min,0.00000
2017-03-11,T,°C,8.13000
2017-03-11,p,hPa,969.89000
2017-03-11,T_max_h1,°C,14.15000
2017-03-11,StrGlo,W/m2,189.13000
2017-03-12,RainDur,min,0.00000
2017-03-12,T,°C,8.98000
2017-03-12,p,hPa,963.86000
2017-03-12,T_max_h1,°C,14.42000
2017-03-12,StrGlo,W/m2,187.93000
2017-03-13,RainDur,min,0.00000
2017-03-13,T,°C,9.25000
2017-03-13,p,hPa,971.80000
2017-03-13,T_max_h1,°C,15.52000
2017-03-13,StrGlo,W/m2,186.67000
2017-03-14,RainDur,min,0.00000
2017-03-14,T,°C,10.52000
2017-03-14,p,hPa,979.69000
2017-03-14,T_max_h1,°C,15.87000
2017-03-14,StrGlo,W/m2,187.51000
2017-03-15,RainDur,min,0.00000
2017-03-15,T,°C,10.99000
2017-03-15,p,hPa,978.67000
2017-03-15,T_max_h1,°C,16.37000
2017-03-15,StrGlo,W/m2,189.59000
2017-03-16,RainDur,min,0.00000
2017-03-16,T,°C,11.70000
2017-03-16,p,hPa,972.90000
2017-03-16,T_max_h1,°C,17.63000
2017-03-16,StrGlo,W/m2,198.34000
2017-03-17,RainDur,min,0.00000
2017-03-17,T,°C,13.31000
2017-03-17,p,hPa,967.03000
2017-03-17,T_max_h1,°C,20.03000
2017-03-17,StrGlo,W/m2,178.76000
2017-03-18,RainDur,min,835.82000
2017-03-18,T,°C,9.17000
2017-03-18,p,hPa,965.54000
2017-03-18,T_max_h1,°C,9.64000
2017-03-18,StrGlo,W/m2,45.54000
2017-03-19,RainDur,min,113.78000
2017-03-19,T,°C,12.31000
2017-03-19,p,hPa,965.21000
2017-03-19,T_max_h1,°C,15.63000
2017-03-19,StrGlo,W/m2,107.36000
2017-03-20,RainDur,min,0.00000
2017-03-20,T,°C,11.86000
2017-03-20,p,hPa,963.02000
2017-03-20,T_max_h1,°C,15.10000
2017-03-20,StrGlo,W/m2,107.97000
2017-03-21,RainDur,min,0.00000
2017-03-21,T,°C,11.42000
2017-03-21,p,hPa,961.30000
2017-03-21,T_max_h1,°C,14.64000
2017-03-21,StrGlo,W/m2,113.01000
2017-03-22,RainDur,min,241.89000
2017-03-22,T,°C,7.22000
2017-03-22,p,hPa,961.60000
2017-03-22,T_max_h1,°C,8.82000
2017-03-22,StrGlo,W/m2,42.49000
2017-03-23,RainDur,min,149.18000
2017-03-23,T,°C,11.50000
2017-03-23,p,hPa,961.88000
2017-03-23,T_max_h1,°C,18.13000
2017-03-23,StrGlo,W/m2,207.78000
2017-03-24,RainDur,min,0.00000
2017-03-24,T,°C,10.16000
2017-03-24,p,hPa,970.17000
2017-03-24,T_max_h1,°C,13.35000
2017-03-24,StrGlo,W/m2,108.35000
2017-03-25,RainDur,min,0.00000
2017-03-25,T,°C,10.31000
2017-03-25,p,hPa,969.16000
2017-03-25,T_max_h1,°C,13.95000
2017-03-25,StrGlo,W/m2,206.85000
2017-03-26,RainDur,min,0.00000
2017-03-26,T,°C,9.86000
2017-03-26,p,hPa,969.31000
2017-03-26,T_max_h1,°C,12.78000
2017-03-26,StrGlo,W/m2,124.63000
2017-03-27,RainDur,min,0.00000
2017-03-27,T,°C,10.94000
2017-03-27,p,hPa,970.59000
2017-03-27,T_max_h1,°C,17.33000
2017-03-27,StrGlo,W/m2,227.75000
2017-03-28,RainDur,min,0.00000
2017-03-28,T,°C,13.32000
2017-03-28,p,hPa,973.15000
2017-03-28,T_max_h1,°C,19.40000
2017-03-28,StrGlo,W/m2,221.41000
2017-03-29,RainDur,min,0.00000
2017-03-29,T,°C,14.76000
2017-03-29,p,hPa,975.73000
2017-03-29,T_max_h1,°C,19.50000
2017-03-29,StrGlo,W/m2,224.90000
2017-03-30,RainDur,min,0.00000
2017-03-30,T,°C,14.82000
2017-03-30,p,hPa,974.21000
2017-03-30,T_max_h1,°C,20.80000
2017-03-30,StrGlo,W/m2,226.07000
2017-03-31,RainDur,min,0.00000
2017-03-31,T,°C,15.64000
2017-03-31,p,hPa,967.84000
2017-03-31,T_max_h1,°C,21.75000
2017-03-31,StrGlo,W/m2,208.88000
2017-04-01,RainDur,min,0.00000
2017-04-01,T,°C,13.97000
2017-04-01,p,hPa,962.33000
2017-04-01,T_max_h1,°C,18.69000
2017-04-01,StrGlo,W/m2,186.14000
2017-04-02,RainDur,min,32.97000
2017-04-02,T,°C,13.36000
2017-04-02,p,hPa,966.58000
2017-04-02,T_max_h1,°C,16.68000
2017-04-02,StrGlo,W/m2,154.39000
2017-04-03,RainDur,min,2.05000
2017-04-03,T,°C,14.20000
2017-04-03,p,hPa,971.12000
2017-04-03,T_max_h1,°C,17.91000
2017-04-03,StrGlo,W/m2,187.41000
2017-04-04,RainDur,min,116.35000
2017-04-04,T,°C,12.88000
2017-04-04,p,hPa,970.68000
2017-04-04,T_max_h1,°C,15.80000
2017-04-04,StrGlo,W/m2,131.33000
2017-04-05,RainDur,min,7.15000
2017-04-05,T,°C,11.70000
2017-04-05,p,hPa,971.01000
2017-04-05,T_max_h1,°C,14.93000
2017-04-05,StrGlo,W/m2,148.30000
2017-04-06,RainDur,min,0.33000
2017-04-06,T,°C,10.49000
2017-04-06,p,hPa,972.63000
2017-04-06,T_max_h1,°C,13.03000
2017-04-06,StrGlo,W/m2,179.46000
2017-04-07,RainDur,min,0.00000
2017-04-07,T,°C,11.36000
2017-04-07,p,hPa,972.64000
2017-04-07,T_max_h1,°C,18.05000
2017-04-07,StrGlo,W/m2,250.43000
2017-04-08,RainDur,min,0.00000
2017-04-08,T,°C,13.90000
2017-04-08,p,hPa,971.73000
2017-04-08,T_max_h1,°C,19.99000
2017-04-08,StrGlo,W/m2,255.50000
2017-04-09,RainDur,min,0.00000
2017-04-09,T,°C,16.21000
2017-04-09,p,hPa,972.18000
2017-04-09,T_max_h1,°C,23.48000
2017-04-09,StrGlo,W/m2,258.44000
2017-04-10,RainDur,min,0.62000
2017-04-10,T,°C,17.92000
2017-04-10,p,hPa,969.76000
2017-04-10,T_max_h1,°C,23.76000
2017-04-10,StrGlo,W/m2,241.40000
2017-04-11,RainDur,min,0.00000
2017-04-11,T,°C,13.07000
2017-04-11,p,hPa,972.03000
2017-04-11,T_max_h1,°C,15.78000
2017-04-11,StrGlo,W/m2,167.33000
2017-04-12,RainDur,min,0.00000
2017-04-12,T,°C,13.89000
2017-04-12,p,hPa,968.42000
2017-04-12,T_max_h1,°C,20.34000
2017-04-12,StrGlo,W/m2,260.15000
2017-04-13,RainDur,min,0.00000
2017-04-13,T,°C,15.33000
2017-04-13,p,hPa,965.01000
2017-04-13,T_max_h1,°C,19.25000
2017-04-13,StrGlo,W/m2,258.75000
2017-04-14,RainDur,min,0.00000
2017-04-14,T,°C,12.59000
2017-04-14,p,hPa,965.90000
2017-04-14,T_max_h1,°C,16.00000
2017-04-14,StrGlo,W/m2,161.75000
2017-04-15,RainDur,min,112.00000
2017-04-15,T,°C,12.75000
2017-04-15,p,hPa,966.87000
2017-04-15,T_max_h1,°C,14.42000
2017-04-15,StrGlo,W/m2,94.13000
2017-04-16,RainDur,min,485.38000
2017-04-16,T,°C,9.26000
2017-04-16,p,hPa,969.78000
2017-04-16,T_max_h1,°C,11.30000
2017-04-16,StrGlo,W/m2,47.75000
2017-04-17,RainDur,min,326.53000
2017-04-17,T,°C,8.65000
2017-04-17,p,hPa,967.70000
2017-04-17,T_max_h1,°C,11.58000
2017-04-17,StrGlo,W/m2,117.69000
2017-04-18,RainDur,min,101.13000
2017-04-18,T,°C,5.28000
2017-04-18,p,hPa,971.09000
2017-04-18,T_max_h1,°C,8.25000
